-0.017825702	-0.016928756	-0.016031811	-0.015134866	-0.014237921	-0.013340976	-0.01244403	-0.011547085	-0.01065014	-0.009753195	-0.00885625	-0.007959304	-0.007062359	-0.006165414	-0.005268469	-0.004371524	-0.003474578	-0.002577633	-0.001680688	-0.000783743	0.000113203	0.001010148	0.001907093	0.002804038	0.003700983	0.004597929	0.005494874	0.006391819	0.007288764	0.008185709	0.009082655	0.0099796	0.010876545
-0.018060392	-0.017163661	-0.01626693	-0.015370199	-0.014473468	-0.013576737	-0.012680006	-0.011783275	-0.010886545	-0.009989814	-0.009093083	-0.008196352	-0.007299621	-0.00640289	-0.005506159	-0.004609428	-0.003712697	-0.002815967	-0.001919236	-0.001022505	-0.000125774	0.000770957	0.001667688	0.002564419	0.00346115	0.004357881	0.005254611	0.006151342	0.007048073	0.007944804	0.008841535	0.009738266	0.010634997
-0.018299548	-0.017403035	-0.016506523	-0.01561001	-0.014713498	-0.013816985	-0.012920473	-0.01202396	-0.011127448	-0.010230935	-0.009334423	-0.00843791	-0.007541398	-0.006644885	-0.005748373	-0.00485186	-0.003955348	-0.003058835	-0.002162323	-0.00126581	-0.000369298	0.000527215	0.001423727	0.002320239	0.003216752	0.004113264	0.005009777	0.005906289	0.006802802	0.007699314	0.008595827	0.009492339	0.010388852
-0.018624318	-0.017728102	-0.016831887	-0.015935671	-0.015039455	-0.014143239	-0.013247023	-0.012350807	-0.011454591	-0.010558375	-0.009662159	-0.008765943	-0.007869728	-0.006973512	-0.006077296	-0.00518108	-0.004284864	-0.003388648	-0.002492432	-0.001596216	-0.0007	0.000196216	0.001092431	0.001988647	0.002884863	0.003781079	0.004677295	0.005573511	0.006469727	0.007365943	0.008262159	0.009158374	0.01005459
-0.019011337	-0.018115474	-0.017219612	-0.016323749	-0.015427887	-0.014532024	-0.013636162	-0.0127403	-0.011844437	-0.010948575	-0.010052712	-0.00915685	-0.008260987	-0.007365125	-0.006469262	-0.0055734	-0.004677537	-0.003781675	-0.002885812	-0.00198995	-0.001094088	-0.000198225	0.000697637	0.0015935	0.002489362	0.003385225	0.004281087	0.00517695	0.006072812	0.006968675	0.007864537	0.0087604	0.009656262
-0.019457371	-0.018561916	-0.017666461	-0.016771006	-0.015875551	-0.014980096	-0.014084641	-0.013189185	-0.01229373	-0.011398275	-0.01050282	-0.009607365	-0.00871191	-0.007816455	-0.006920999	-0.006025544	-0.005130089	-0.004234634	-0.003339179	-0.002443724	-0.001548269	-0.000652814	0.000242642	0.001138097	0.002033552	0.002929007	0.003824462	0.004719917	0.005615372	0.006510828	0.007406283	0.008301738	0.009197193
-0.019965597	-0.019070606	-0.018175615	-0.017280624	-0.016385633	-0.015490642	-0.014595651	-0.01370066	-0.012805669	-0.011910678	-0.011015687	-0.010120696	-0.009225705	-0.008330714	-0.007435723	-0.006540732	-0.005645741	-0.00475075	-0.003855759	-0.002960768	-0.002065777	-0.001170786	-0.000275795	0.000619196	0.001514187	0.002409178	0.003304169	0.00419916	0.005094151	0.005989142	0.006884133	0.007779124	0.008674115
-0.020535717	-0.019641246	-0.018746776	-0.017852306	-0.016957835	-0.016063365	-0.015168895	-0.014274424	-0.013379954	-0.012485483	-0.011591013	-0.010696543	-0.009802072	-0.008907602	-0.008013132	-0.007118661	-0.006224191	-0.005329721	-0.00443525	-0.00354078	-0.002646309	-0.001751839	-0.000857369	3.71016E-05	0.000931572	0.001826042	0.002720513	0.003614983	0.004509453	0.005403924	0.006298394	0.007192864	0.008087335
-0.021166809	-0.020272915	-0.019379021	-0.018485127	-0.017591233	-0.016697339	-0.015803445	-0.014909551	-0.014015657	-0.013121763	-0.012227869	-0.011333975	-0.010440081	-0.009546187	-0.008652293	-0.007758399	-0.006864505	-0.005970611	-0.005076717	-0.004182823	-0.003288929	-0.002395035	-0.001501141	-0.000607246	0.000286648	0.001180542	0.002074436	0.00296833	0.003862224	0.004756118	0.005650012	0.006543906	0.0074378
-0.021888429	-0.020995194	-0.020101959	-0.019208724	-0.018315489	-0.017422253	-0.016529018	-0.015635783	-0.014742548	-0.013849313	-0.012956078	-0.012062843	-0.011169608	-0.010276373	-0.009383138	-0.008489903	-0.007596668	-0.006703433	-0.005810198	-0.004916963	-0.004023728	-0.003130493	-0.002237258	-0.001344023	-0.000450788	0.000442447	0.001335682	0.002228917	0.003122152	0.004015387	0.004908622	0.005801857	0.006695092
-0.022616705	-0.021724135	-0.020831565	-0.019938995	-0.019046425	-0.018153855	-0.017261285	-0.016368715	-0.015476145	-0.014583575	-0.013691005	-0.012798435	-0.011905865	-0.011013295	-0.010120725	-0.009228155	-0.008335585	-0.007443015	-0.006550445	-0.005657876	-0.004765306	-0.003872736	-0.002980166	-0.002087596	-0.001195026	-0.000302456	0.000590114	0.001482684	0.002375254	0.003267824	0.004160394	0.005052964	0.005945534
