-671.0015349	-671.0263311	-671.049508	-671.0711966	-671.0911997	-671.1095244	-671.1262233	-671.1411437	-671.1546129	-671.1665402	-671.1768349	-671.1855759	-671.1928505	-671.1986942	-671.2028928	-671.2055692	-671.2066937	-671.2064151	-671.2046877	-671.2013595	-671.1965535	-671.1902452	-671.1825033	-671.1733728	-671.1627233	-671.150665	-671.1371711	-671.1223053	-671.1059652	-671.0882533	-671.0690623	-671.0485451	-671.026584
-670.9956411	-671.0203305	-671.0433535	-671.0650568	-671.084733	-671.1030387	-671.1195362	-671.1342254	-671.1476004	-671.1593972	-671.1696179	-671.1781485	-671.1852711	-671.1910166	-671.1950632	-671.197599	-671.1985111	-671.1981743	-671.1962816	-671.192804	-671.1878614	-671.1814543	-671.1734946	-671.1642417	-671.1534832	-671.1412836	-671.1276513	-671.1126211	-671.0962537	-671.0782601	-671.0590015	-671.0383589	-671.0162145
-671.0015349	-671.0263311	-671.049508	-671.0711966	-671.0911997	-671.1095244	-671.1262233	-671.1411437	-671.1546129	-671.1665402	-671.1768349	-671.1855759	-671.1928505	-671.1986942	-671.2028928	-671.2055692	-671.2066937	-671.2064151	-671.2046877	-671.2013595	-671.1965535	-671.1902452	-671.1825033	-671.1733728	-671.1627233	-671.150665	-671.1371711	-671.1223053	-671.1059652	-671.0882533	-671.0690623	-671.0485451	-671.026584
-671.0184223	-671.0436229	-671.0672621	-671.0893988	-671.1098348	-671.1285596	-671.1455936	-671.1610858	-671.174968	-671.1873038	-671.198053	-671.2071934	-671.2148697	-671.2211112	-671.2257217	-671.228861	-671.2305151	-671.2305103	-671.2291803	-671.2263217	-671.2219166	-671.2160714	-671.208741	-671.2000113	-671.189822	-671.1781541	-671.1651041	-671.1505669	-671.1346604	-671.1173531	-671.0986427	-671.0785048	-671.0569162
-671.0444066	-671.0704407	-671.0947377	-671.1175721	-671.1386588	-671.1581195	-671.1758784	-671.1921478	-671.2067054	-671.2197221	-671.2311761	-671.2410539	-671.2494466	-671.2563378	-671.2617174	-671.2655701	-671.2678327	-671.2685474	-671.2679265	-671.2656969	-671.2620704	-671.2569203	-671.2503236	-671.2422912	-671.2328035	-671.2218639	-671.2093789	-671.1955592	-671.18036	-671.1637453	-671.1457754	-671.1263105	-671.1054114
-671.0762353	-671.1032853	-671.1286156	-671.1524501	-671.1745202	-671.1949579	-671.2137546	-671.2310013	-671.2466097	-671.2606184	-671.2730852	-671.2839925	-671.2933766	-671.3012835	-671.3076084	-671.3124305	-671.3157246	-671.317461	-671.3177472	-671.3165292	-671.3138461	-671.309729	-671.3041087	-671.2970502	-671.2885543	-671.2785545	-671.267132	-671.254294	-671.2400736	-671.2244404	-671.2073855	-671.1888867	-671.1690123
-671.1095098	-671.1378812	-671.1644832	-671.1895643	-671.2129553	-671.2347375	-671.2548313	-671.2733775	-671.2903224	-671.3056198	-671.3193912	-671.3316468	-671.3422817	-671.3514847	-671.3591624	-671.3652228	-671.3698115	-671.3728227	-671.3744173	-671.374475	-671.373085	-671.3702065	-671.3658946	-671.3601166	-671.3528533	-671.344141	-671.3340055	-671.3224914	-671.3095124	-671.2951277	-671.2793658	-671.2621557	-671.2435499
-671.1386112	-671.1685222	-671.196799	-671.2234659	-671.2485334	-671.2719037	-671.2936283	-671.3137969	-671.3323486	-671.3492943	-671.3647147	-671.3785569	-671.3908349	-671.401603	-671.4108476	-671.4185384	-671.4246991	-671.4293303	-671.432502	-671.4341675	-671.434372	-671.4330474	-671.4302581	-671.426077	-671.4204412	-671.4132909	-671.4047469	-671.3947813	-671.3833982	-671.3705952	-671.3564098	-671.3407572	-671.3237666
-671.1570175	-671.1889216	-671.2191744	-671.2477369	-671.2747835	-671.3000658	-671.323738	-671.3457915	-671.366333	-671.3852769	-671.4025575	-671.4183788	-671.4325597	-671.4452161	-671.4563787	-671.4659831	-671.474086	-671.4806176	-671.4857299	-671.4892895	-671.491337	-671.4919047	-671.4910345	-671.4886822	-671.485001	-671.4798083	-671.4731071	-671.4650109	-671.4554938	-671.4445914	-671.4322853	-671.4185478	-671.4034221
-671.1573914	-671.1915571	-671.2241358	-671.2549883	-671.2842748	-671.3119012	-671.3377969	-671.3621527	-671.384916	-671.4061816	-671.4257624	-671.4437466	-671.4602713	-671.4752008	-671.4885445	-671.5004353	-671.5107431	-671.519507	-671.5268068	-671.5325462	-671.5369045	-671.5397393	-671.5410413	-671.5409341	-671.5393855	-671.5364425	-671.5320087	-671.5261202	-671.5188436	-671.5100898	-671.4999517	-671.4884527	-671.4755431
-671.1315179	-671.1682762	-671.2035282	-671.2370627	-671.2689176	-671.2991908	-671.3278089	-671.3547735	-671.3801475	-671.4039484	-671.4261832	-671.4468403	-671.4658902	-671.4834089	-671.499387	-671.5137444	-671.5266696	-671.5380324	-671.5478926	-671.5562398	-671.5631681	-671.5685568	-671.5724778	-671.5748893	-671.575886	-671.5754832	-671.5735411	-671.5702635	-671.5655176	-671.5593476	-671.5517096	-671.5427272	-671.5323534
-671.0705515	-671.1103415	-671.1485612	-671.1851093	-671.2199426	-671.2532371	-671.284861	-671.3148557	-671.3432091	-671.3699241	-671.3950622	-671.4187314	-671.4407723	-671.4611657	-671.4801584	-671.4975002	-671.513396	-671.5276776	-671.5404755	-671.5517339	-671.5615294	-671.5698715	-671.5767093	-671.5820769	-671.5859812	-671.5884348	-671.589403	-671.5889695	-671.5871019	-671.5838459	-671.5791005	-671.57302	-671.5655003
-670.9652588	-671.0084327	-671.0500251	-671.0899979	-671.1282412	-671.1648748	-671.1998797	-671.2332065	-671.2649666	-671.2950322	-671.323493	-671.3504463	-671.3758438	-671.3996324	-671.4218022	-671.4425645	-671.4616829	-671.4793234	-671.4954095	-671.5100087	-671.5230853	-671.5347211	-671.544793	-671.5534046	-671.5606094	-671.5663058	-671.5705632	-671.5733652	-671.5747173	-671.574683	-671.5732483	-671.5703685	-671.5660343
-670.8058055	-670.8528194	-670.8981636	-670.9418824	-670.9839419	-671.0242947	-671.0630928	-671.1001761	-671.1356199	-671.1694369	-671.2016234	-671.2322635	-671.2613234	-671.2888864	-671.3148145	-671.3392556	-671.3620956	-671.3834177	-671.4032239	-671.4214673	-671.4382431	-671.453446	-671.4672437	-671.4795479	-671.4903421	-671.4996843	-671.5075598	-671.5140262	-671.5189624	-671.5225016	-671.5246374	-671.5253529	-671.5246649
-670.5820162	-670.6332101	-670.6827661	-670.730674	-670.7768818	-670.8214404	-670.8643528	-670.9056154	-670.9451792	-670.9831801	-671.0195489	-671.0543378	-671.0875151	-671.1191147	-671.1491924	-671.1776509	-671.2046567	-671.2300574	-671.253944	-671.2762792	-671.2970947	-671.3163566	-671.3341724	-671.3505263	-671.3653825	-671.3787484	-671.3906201	-671.4010456	-671.4100428	-671.4175694	-671.4236661	-671.4283147	-671.4316078
