0.004560668	0.00344181	0.002322953	0.001204096	8.5239E-05	-0.001033618	-0.002152475	-0.003271332	-0.004390189	-0.005509047	-0.006627904	-0.007746761	-0.008865618	-0.009984475	-0.011103332	-0.012222189	-0.013341046	-0.014459904	-0.015578761	-0.016697618	-0.017816475	-0.018935332	-0.020054189	-0.021173046	-0.022291903	-0.02341076	-0.024529618	-0.025648475	-0.026767332	-0.027886189	-0.029005046	-0.030123903	-0.03124276	-0.032361617
0.003963353	0.002845162	0.00172697	0.000608778	-0.000509414	-0.001627606	-0.002745798	-0.003863989	-0.004982181	-0.006100373	-0.007218565	-0.008336757	-0.009454949	-0.01057314	-0.011691332	-0.012809524	-0.013927716	-0.015045908	-0.0161641	-0.017282292	-0.018400483	-0.019518675	-0.020636867	-0.021755059	-0.022873251	-0.023991443	-0.025109634	-0.026227826	-0.027346018	-0.02846421	-0.029582402	-0.030700594	-0.031818786	-0.032936977
0.003624199	0.002506385	0.001388571	0.000270757	-0.000847057	-0.001964871	-0.003082686	-0.0042005	-0.005318314	-0.006436128	-0.007553942	-0.008671756	-0.00978957	-0.010907384	-0.012025198	-0.013143012	-0.014260827	-0.015378641	-0.016496455	-0.017614269	-0.018732083	-0.019849897	-0.020967711	-0.022085525	-0.023203339	-0.024321153	-0.025438968	-0.026556782	-0.027674596	-0.02879241	-0.029910224	-0.031028038	-0.032145852	-0.033263666
0.003473849	0.002356203	0.001238556	0.00012091	-0.000996737	-0.002114384	-0.00323203	-0.004349677	-0.005467324	-0.00658497	-0.007702617	-0.008820264	-0.00993791	-0.011055557	-0.012173204	-0.01329085	-0.014408497	-0.015526144	-0.01664379	-0.017761437	-0.018879083	-0.01999673	-0.021114377	-0.022232023	-0.02334967	-0.024467317	-0.025584963	-0.02670261	-0.027820257	-0.028937903	-0.03005555	-0.031173197	-0.032290843	-0.03340849
0.003624199	0.002506385	0.001388571	0.000270757	-0.000847057	-0.001964871	-0.003082686	-0.0042005	-0.005318314	-0.006436128	-0.007553942	-0.008671756	-0.00978957	-0.010907384	-0.012025198	-0.013143012	-0.014260827	-0.015378641	-0.016496455	-0.017614269	-0.018732083	-0.019849897	-0.020967711	-0.022085525	-0.023203339	-0.024321153	-0.025438968	-0.026556782	-0.027674596	-0.02879241	-0.029910224	-0.031028038	-0.032145852	-0.033263666
0.003963353	0.002845162	0.00172697	0.000608778	-0.000509414	-0.001627606	-0.002745798	-0.003863989	-0.004982181	-0.006100373	-0.007218565	-0.008336757	-0.009454949	-0.01057314	-0.011691332	-0.012809524	-0.013927716	-0.015045908	-0.0161641	-0.017282292	-0.018400483	-0.019518675	-0.020636867	-0.021755059	-0.022873251	-0.023991443	-0.025109634	-0.026227826	-0.027346018	-0.02846421	-0.029582402	-0.030700594	-0.031818786	-0.032936977
0.004560668	0.00344181	0.002322953	0.001204096	8.5239E-05	-0.001033618	-0.002152475	-0.003271332	-0.004390189	-0.005509047	-0.006627904	-0.007746761	-0.008865618	-0.009984475	-0.011103332	-0.012222189	-0.013341046	-0.014459904	-0.015578761	-0.016697618	-0.017816475	-0.018935332	-0.020054189	-0.021173046	-0.022291903	-0.02341076	-0.024529618	-0.025648475	-0.026767332	-0.027886189	-0.029005046	-0.030123903	-0.03124276	-0.032361617
0.005224917	0.00410532	0.002985723	0.001866126	0.000746529	-0.000373068	-0.001492665	-0.002612262	-0.003731859	-0.004851456	-0.005971053	-0.00709065	-0.008210247	-0.009329844	-0.010449441	-0.011569038	-0.012688635	-0.013808232	-0.014927829	-0.016047425	-0.017167022	-0.018286619	-0.019406216	-0.020525813	-0.02164541	-0.022765007	-0.023884604	-0.025004201	-0.026123798	-0.027243395	-0.028362992	-0.029482589	-0.030602186	-0.031721783
0.00627374	0.005152975	0.00403221	0.002911445	0.00179068	0.000669914	-0.000450851	-0.001571616	-0.002692381	-0.003813146	-0.004933911	-0.006054676	-0.007175441	-0.008296206	-0.009416971	-0.010537737	-0.011658502	-0.012779267	-0.013900032	-0.015020797	-0.016141562	-0.017262327	-0.018383092	-0.019503857	-0.020624622	-0.021745388	-0.022866153	-0.023986918	-0.025107683	-0.026228448	-0.027349213	-0.028469978	-0.029590743	-0.030711508
0.007596506	0.006474268	0.005352029	0.004229791	0.003107553	0.001985314	0.000863076	-0.000259162	-0.001381401	-0.002503639	-0.003625877	-0.004748116	-0.005870354	-0.006992593	-0.008114831	-0.009237069	-0.010359308	-0.011481546	-0.012603784	-0.013726023	-0.014848261	-0.0159705	-0.017092738	-0.018214976	-0.019337215	-0.020459453	-0.021581691	-0.02270393	-0.023826168	-0.024948406	-0.026070645	-0.027192883	-0.028315122	-0.02943736
0.009311524	0.008187375	0.007063227	0.005939078	0.00481493	0.003690781	0.002566633	0.001442484	0.000318336	-0.000805813	-0.001929961	-0.00305411	-0.004178259	-0.005302407	-0.006426556	-0.007550704	-0.008674853	-0.009799001	-0.01092315	-0.012047298	-0.013171447	-0.014295595	-0.015419744	-0.016543892	-0.017668041	-0.018792189	-0.019916338	-0.021040486	-0.022164635	-0.023288783	-0.024412932	-0.02553708	-0.026661229	-0.027785377
0.011242292	0.010115993	0.008989694	0.007863395	0.006737096	0.005610797	0.004484498	0.003358199	0.0022319	0.001105602	-2.06974E-05	-0.001146996	-0.002273295	-0.003399594	-0.004525893	-0.005652192	-0.006778491	-0.00790479	-0.009031089	-0.010157388	-0.011283687	-0.012409986	-0.013536285	-0.014662584	-0.015788883	-0.016915182	-0.018041481	-0.01916778	-0.020294079	-0.021420378	-0.022546677	-0.023672976	-0.024799275	-0.025925574
0.013441038	0.01231229	0.011183542	0.010054794	0.008926046	0.007797299	0.006668551	0.005539803	0.004411055	0.003282307	0.002153559	0.001024811	-0.000103937	-0.001232684	-0.002361432	-0.00349018	-0.004618928	-0.005747676	-0.006876424	-0.008005172	-0.00913392	-0.010262667	-0.011391415	-0.012520163	-0.013648911	-0.014777659	-0.015906407	-0.017035155	-0.018163903	-0.01929265	-0.020421398	-0.021550146	-0.022678894	-0.023807642
0.015959285	0.014827733	0.01369618	0.012564627	0.011433075	0.010301522	0.00916997	0.008038417	0.006906864	0.005775312	0.004643759	0.003512206	0.002380654	0.001249101	0.000117548	-0.001014004	-0.002145557	-0.00327711	-0.004408662	-0.005540215	-0.006671767	-0.00780332	-0.008934873	-0.010066425	-0.011197978	-0.012329531	-0.013461083	-0.014592636	-0.015724189	-0.016855741	-0.017987294	-0.019118847	-0.020250399	-0.021381952
0.018728086	0.01759345	0.016458813	0.015324177	0.014189541	0.013054904	0.011920268	0.010785631	0.009650995	0.008516358	0.007381722	0.006247085	0.005112449	0.003977812	0.002843176	0.001708539	0.000573903	-0.000560734	-0.00169537	-0.002830007	-0.003964643	-0.00509928	-0.006233916	-0.007368552	-0.008503189	-0.009637825	-0.010772462	-0.011907098	-0.013041735	-0.014176371	-0.015311008	-0.016445644	-0.017580281	-0.018714917
0.021678782	0.020540859	0.019402936	0.018265013	0.017127091	0.015989168	0.014851245	0.013713322	0.012575399	0.011437476	0.010299553	0.00916163	0.008023707	0.006885785	0.005747862	0.004609939	0.003472016	0.002334093	0.00119617	5.82472E-05	-0.001079676	-0.002217599	-0.003355521	-0.004493444	-0.005631367	-0.00676929	-0.007907213	-0.009045136	-0.010183059	-0.011320982	-0.012458905	-0.013596827	-0.01473475	-0.015872673
0.024747422	0.023606082	0.022464741	0.0213234	0.02018206	0.019040719	0.017899378	0.016758038	0.015616697	0.014475356	0.013334016	0.012192675	0.011051334	0.009909993	0.008768653	0.007627312	0.006485971	0.005344631	0.00420329	0.003061949	0.001920609	0.000779268	-0.000362073	-0.001503413	-0.002644754	-0.003786095	-0.004927435	-0.006068776	-0.007210117	-0.008351457	-0.009492798	-0.010634139	-0.011775479	-0.01291682
